Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go;+/-6%;12.48793888;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go;-6%;12.48871803;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go;-4%;12.48871803;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go;-2%;12.48871803;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go;+2%;12.48870087;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go;+4%;12.48547554;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go;+6%;12.48715973;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go2;0%;5.839771271;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go2;+/-2%;5.838320255;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go2;+/-4%;5.839328766;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go2;+/-6%;5.839369297;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go2;-6%;5.839882851;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go2;-4%;5.83987093;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go2;-2%;5.839808464;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go2;+2%;5.836833;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go2;+4%;5.838788986;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;BC (non-exhaust);Urban;URB/Local/50/St+Go2;+6%;5.838853836;0.0015;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/Freeflow;0%;79.04334259;127.0822678;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/Freeflow;+/-2%;79.04331207;128.7567749;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/Freeflow;+/-4%;79.04321289;132.8453979;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/Freeflow;+/-6%;79.04324341;148.3743439;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/Freeflow;-6%;79.04334259;7.672025204;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/Freeflow;-4%;79.04334259;30.64525604;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/Freeflow;-2%;79.04334259;76.61973572;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/Freeflow;+2%;79.04328156;180.8938751;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/Freeflow;+4%;79.04309082;235.0455627;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/Freeflow;+6%;79.04311371;289.0767212;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go;0%;15.47643852;249.4837036;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go;+/-2%;15.4724884;252.4640198;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go;+/-4%;15.46883678;258.2498779;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go;+/-6%;15.45297337;270.0373535;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go;-6%;15.48051739;140.1417084;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go;-4%;15.48048592;170.4363556;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go;-2%;15.47820568;208.4633179;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go;+2%;15.46677399;296.4646912;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go;+4%;15.45718384;346.0635071;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go;+6%;15.42543221;399.9329529;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go2;0%;6.128380299;426.3085938;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go2;+/-2%;6.1273489;430.4454651;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go2;+/-4%;6.124416351;437.2200623;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go2;+/-6%;6.124890327;446.3434448;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go2;-6%;6.125377178;312.3965149;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go2;-4%;6.128029346;345.9805298;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go2;-2%;6.127646923;384.1141052;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go2;+2%;6.127052784;476.7768555;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go2;+4%;6.120803833;528.4597778;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Rural;RUR/Trunk/80/St+Go2;+6%;6.124405384;580.2903442;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/Freeflow;0%;41.66275787;147.9206543;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/Freeflow;+/-2%;41.66275787;148.4590607;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/Freeflow;+/-4%;41.66275787;153.9122772;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/Freeflow;+/-6%;41.66162491;168.1777344;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/Freeflow;-6%;41.66275787;35.38520432;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/Freeflow;-4%;41.66275787;59.0948143;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/Freeflow;-2%;41.66275787;99.43170929;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/Freeflow;+2%;41.66275787;197.4864044;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/Freeflow;+4%;41.66275787;248.72966;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/Freeflow;+6%;41.66048813;300.9702148;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go;0%;12.48863316;266.4651184;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go;+/-2%;12.48870945;267.7652588;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go;+/-4%;12.48709679;273.1289673;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go;+/-6%;12.48793888;282.8097534;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go;-6%;12.48871803;154.9566345;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go;-4%;12.48871803;186.2778625;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go;-2%;12.48871803;224.1420898;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go;+2%;12.48870087;311.3883057;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go;+4%;12.48547554;359.9802551;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go;+6%;12.48715973;410.6629639;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go2;0%;5.839771271;430.7648315;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go2;+/-2%;5.838320255;433.1331177;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go2;+/-4%;5.839328766;437.9645081;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go2;+/-6%;5.839369297;447.1888733;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go2;-6%;5.839882851;306.6148071;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go2;-4%;5.83987093;344.7301025;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go2;-2%;5.839808464;385.8773193;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go2;+2%;5.836833;480.388916;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go2;+4%;5.838788986;531.1988525;ØGermany;;
avg_demo_all_gradients[4.1];pass. car;2020;REF D HB41;CO2e;Urban;URB/Local/50/St+Go2;+6%;5.838853836;587.7630615;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/Freeflow;0%;79.04335022;0.007199587;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/Freeflow;+/-2%;79.04335022;0.00695121;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/Freeflow;+/-4%;79.04286957;0.00780956;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/Freeflow;+/-6%;79.03543091;0.011176444;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/Freeflow;-6%;79.04335022;0.002782972;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/Freeflow;-4%;79.04335022;0.003504114;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/Freeflow;-2%;79.04335022;0.005096347;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/Freeflow;+2%;79.04335022;0.008806077;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/Freeflow;+4%;79.04238129;0.012115015;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/Freeflow;+6%;79.02753448;0.019569915;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go;0%;15.47837925;0.016313499;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go;+/-2%;15.46831226;0.016523601;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go;+/-4%;15.47038269;0.016585002;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go;+/-6%;15.45549774;0.017212603;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go;-6%;15.48045063;0.011535334;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go;-4%;15.47970295;0.012925983;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go;-2%;15.47945595;0.014534568;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go;+2%;15.45716667;0.018512625;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go;+4%;15.46105671;0.020244012;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go;+6%;15.43054295;0.022889886;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go2;0%;6.126023769;0.028860126;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go2;+/-2%;6.1227355;0.02896888;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go2;+/-4%;6.124218941;0.0289835;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go2;+/-6%;6.126291752;0.029179929;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go2;-6%;6.127859116;0.024155462;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go2;-4%;6.126489639;0.025793789;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go2;-2%;6.125799179;0.027409965;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go2;+2%;6.119670868;0.030527811;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go2;+4%;6.12195015;0.032173183;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Rural;RUR/Trunk/80/St+Go2;+6%;6.124723434;0.034204405;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/Freeflow;0%;41.66257095;0.009070513;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/Freeflow;+/-2%;41.66205597;0.009247571;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/Freeflow;+/-4%;41.66094589;0.009699645;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/Freeflow;+/-6%;41.66074371;0.010745397;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/Freeflow;-6%;41.6627655;0.005092954;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/Freeflow;-4%;41.6627655;0.005816339;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/Freeflow;-2%;41.6627655;0.00722227;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/Freeflow;+2%;41.66133881;0.011272874;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/Freeflow;+4%;41.65912247;0.01358295;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/Freeflow;+6%;41.65872955;0.016397832;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go;0%;12.48837757;0.018195948;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go;+/-2%;12.48783493;0.018207014;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go;+/-4%;12.48834038;0.018558173;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go;+/-6%;12.48767376;0.019380856;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go;-6%;12.48871517;0.013836162;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go;-4%;12.48871517;0.014931821;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go;-2%;12.48864937;0.016336087;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go;+2%;12.48702335;0.020077938;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go;+4%;12.48796558;0.022184515;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go;+6%;12.48662758;0.024925556;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go2;0%;5.839619637;0.029286748;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go2;+/-2%;5.839772701;0.029370476;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go2;+/-4%;5.839612007;0.029642664;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go2;+/-6%;5.839401722;0.030037176;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go2;-6%;5.839708805;0.024965907;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go2;-4%;5.839848042;0.026152801;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go2;-2%;5.839827061;0.027547771;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go2;+2%;5.839718819;0.031193187;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go2;+4%;5.839376926;0.03313252;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;HC;Urban;URB/Local/50/St+Go2;+6%;5.839095116;0.03510844;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/Freeflow;0%;79.04335022;0.13730517;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/Freeflow;+/-2%;79.04335022;0.116929159;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/Freeflow;+/-4%;79.04286957;0.150516614;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/Freeflow;+/-6%;79.03543091;0.320650965;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/Freeflow;-6%;79.04335022;0.033332035;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/Freeflow;-4%;79.04335022;0.042848535;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/Freeflow;-2%;79.04335022;0.076264642;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/Freeflow;+2%;79.04335022;0.157593668;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/Freeflow;+4%;79.04238129;0.258184642;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/Freeflow;+6%;79.02753448;0.607969761;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go;0%;15.47837925;0.372286856;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go;+/-2%;15.46831226;0.365839452;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go;+/-4%;15.47038269;0.425975174;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go;+/-6%;15.45549774;0.536555111;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go;-6%;15.48045063;0.143906921;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go;-4%;15.47970295;0.180247188;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go;-2%;15.47945595;0.239146322;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go;+2%;15.45716667;0.492532581;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go;+4%;15.46105671;0.6717031;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go;+6%;15.43054295;0.929203391;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go2;0%;6.126023769;0.494474649;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go2;+/-2%;6.1227355;0.493171573;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go2;+/-4%;6.124218941;0.473734021;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go2;+/-6%;6.126291752;0.501706898;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go2;-6%;6.127859116;0.26232034;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go2;-4%;6.126489639;0.302280486;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go2;-2%;6.125799179;0.420568734;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go2;+2%;6.119670868;0.56577456;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go2;+4%;6.12195015;0.645187676;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Rural;RUR/Trunk/80/St+Go2;+6%;6.124723434;0.741093099;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Urban;URB/Local/50/Freeflow;0%;41.66257095;0.147537246;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Urban;URB/Local/50/Freeflow;+/-2%;41.66205597;0.161122903;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Urban;URB/Local/50/Freeflow;+/-4%;41.66094589;0.190748155;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Urban;URB/Local/50/Freeflow;+/-6%;41.66074371;0.232357427;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Urban;URB/Local/50/Freeflow;-6%;41.6627655;0.062072895;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Urban;URB/Local/50/Freeflow;-4%;41.6627655;0.080431312;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Urban;URB/Local/50/Freeflow;-2%;41.6627655;0.10842225;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Urban;URB/Local/50/Freeflow;+2%;41.66133881;0.213823661;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Urban;URB/Local/50/Freeflow;+4%;41.65912247;0.301065058;ØGermany;;
avg_demo_all_gradients[4.1];LCV;2020;REF D HB41;CO;Urban;URB/Local/50/Freeflow;+6%;41.65872955;0.402641863;ØGermany;;
